"Date","Open","High","Low","Close","Volume","Range","Volatility","LogReturn"
2025-01-27,102680.303590971,103214.110459846,97795.9361021666,102087.691335018,89006608427.88,5418.1743576794,5.27674166144152,0.00742520855332529
2025-01-26,104713.213229964,105438.64453453,102507.711729671,102682.497033177,22543395879.45,2930.932804859,2.79900951795098,0.00580951139235708
2025-01-25,104824.033678871,105243.790602135,104120.376804961,104714.645366318,23888996501.99,1123.41379717401,1.07171395504164,0.0195973131280365
2025-01-24,103965.669720643,107098.545163116,102772.124173158,104819.484485496,52388229265.3,4326.420989958,4.16139385393577,0.00100068784021801
2025-01-23,103657.674563574,106820.328808409,101257.803175502,103960.171637227,104104515428.06,5562.525632907,5.36624582437016,-0.00823181450409116
2025-01-22,106136.383347101,106294.340135772,103360.269311615,103653.069242229,53878181052.37,2934.070824157,2.7644345243625,-0.00295841072257375
2025-01-21,102052.575251194,107180.924895101,100103.955807099,106146.263006734,88733878242.01,7076.96908800199,6.93463057701642,0.0237685326519674
2025-01-20,101083.753465156,109114.884834088,99471.3589402134,102016.662280759,126279678351.02,9643.52589387461,9.54013435719794,-0.0396818270573718
2025-01-19,104411.286795273,106299.798528867,99570.5311832792,101089.606498321,76789928525.09,6729.2673455878,6.4449616053314,-0.00912883906609352
2025-01-18,104124.954576209,104913.206214376,102226.620334554,104408.067303051,50445655725.64,2686.585879822,2.58015563200624,0.0322996289100583
2025-01-17,100025.765055268,105884.230447798,99948.9050642389,104462.042622218,71888972662.9,5935.3253835591,5.9337965376017,0.000516831445033006
2025-01-16,100505.298726307,100781.589095023,97364.4430844998,99756.9090981947,54103781804.71,3417.1460105232,3.39996602550147,-0.04608745941227
2025-01-15,96534.0459693992,100697.234363435,96501.6443933864,100504.493441195,57805923627.33,4195.58997004859,4.34622824301653,0.00746611984366474
2025-01-14,94519.0071414979,97352.6647477847,94322.154503832,96534.0442146476,53769675817.65,3030.5102439527,3.20624426303582,-0.0403067014389418
2025-01-13,94488.8921736814,95837.0002259194,89260.1001886086,94516.5256268428,72978998252.04,6576.9000373108,6.96050073824731,-0.0211210423492645
2025-01-12,94565.7258317476,95367.5362990402,93712.5116724825,94488.4410616268,20885130964.79,1655.0246265577,1.75013157462815,-0.000297183358879849
2025-01-11,94700.8380534732,94977.6876648955,93840.043523601,94566.5936752458,18860894100.35,1137.6441412945,1.20130314016031,0.0008267710847214
2025-01-10,92494.4915059927,95770.6115962075,92250.092737317,94701.4564626687,62058693683.57,3520.5188588905,3.8061929976256,0.00142509853246864
2025-01-09,95043.4876399706,95349.7214596253,91220.8422602806,92484.0369715298,62777261693.16,4128.87919934471,4.34420000977353,-0.0236933234822558
2025-01-08,96924.1649742654,97258.3217480094,92525.8445608172,95043.5234559406,63875859171.19,4732.4771871922,4.88265974584226,0.0272988719820422
2025-01-07,102248.852548183,102712.485697272,96132.8747011312,96922.7052796726,58685738546.55,6579.61099614081,6.43489959267785,0.0195788797333787
2025-01-06,98314.9569580597,102482.873909919,97926.1485172348,102078.085572877,51823432704.9,4556.72539268419,4.63482417495036,0.0518242571758591
2025-01-05,98233.9057765858,98813.3085544115,97291.7646063472,98314.9594436372,20525254824.64,1521.5439480643,1.54889896317953,-0.0375618681394805
2025-01-04,98106.9935527892,98734.4281764666,97562.9759692776,98236.2290916657,22342608077.72,1171.452207189,1.19405575970347,-0.00080111808805583
2025-01-03,96881.7290234686,98956.9170426074,96034.6140572454,98107.4287619937,35611391162.85,2922.302985362,3.0163613044665,-0.001311988882712
2025-01-02,94416.2865472787,97739.8168446244,94201.5704154564,96886.8782682304,46009564411.19,3538.24642916799,3.74749585962187,-0.0125189955874543
2025-01-01,93425.1021360494,94929.8648089961,92788.1278846819,94419.7575054903,24519888918.84,2141.7369243142,2.29246409727797,-0.0257937476775236
2024-12-31,92643.251221688,96090.6037883835,91914.0277832714,93429.2028113992,43625106842.87,4176.57600511209,4.50823557035781,-0.0105463865619662
2024-12-30,93527.1974974745,94903.3238957155,91317.1354600511,92643.2146040146,56188003691.42,3586.1884356644,3.83438029965694,-0.00844824711959191
2024-12-29,95174.0551172888,95174.8784017898,92881.7918699336,93530.2284378695,29635885266.64,2293.0865318562,2.40936096400462,0.00952896966595418
2024-12-28,94160.1862227031,95525.8985215209,94014.2864973319,95163.9319264048,24107436184.88,1511.612024189,1.60536218632131,0.0173163208444773
2024-12-27,95704.9745862557,97294.8464204259,93310.7438042296,94164.8603483526,52419934565.08,3984.10261619631,4.16290023942859,-0.0105539240970476
2024-12-26,99297.6970087846,99884.57216657,95137.8852950566,95795.5165975983,47054980873.26,4746.68687151339,4.78025877185597,0.0171688046811269
2024-12-25,98675.9108627628,99478.7490158499,97593.470165093,99299.1927492124,33700394629.11,1885.27885075691,1.91057658781476,0.0359215573301661
2024-12-24,94684.3475533376,99404.0613248691,93448.0139404195,98676.0973968281,47114953674.13,5956.04738444959,6.29042448763184,-0.00629469879139322
2024-12-23,95099.3919548289,96416.2139282978,92403.1313832204,94686.2394384325,65239002918.62,4013.0825450774,4.21988244360549,-0.0412740600592851
2024-12-22,97218.3182689266,97360.2647012436,94202.1862477336,95104.9343710597,43147981313.7,3158.07845351001,3.24843970739557,0.00441217158268969
2024-12-21,97756.1922018157,99507.0985909185,96426.5207387424,97224.7263442974,51765334293.97,3080.57785217609,3.15128666817986,0.022044211037576
2024-12-20,97484.6973095173,98098.9113051982,92175.1804504625,97755.9301603751,105634083408.08,5923.7308547357,6.07657511201747,0.00544879825373457
2024-12-19,100070.687428943,102748.150846626,95587.6815019394,97490.949982775,97221662391.74,7160.4693446866,7.15541136836001,-0.00271431062142646
2024-12-18,106147.295259683,106470.606364896,100041.542702905,100041.542702905,93865656139.45,6429.06366199099,6.05673808858028,0.0258259737450164
2024-12-17,106030.690582452,108268.447080436,105291.737867581,106140.59823843,68589364867.85,2976.709212855,2.80740340037702,0.0591790869472266
2024-12-16,104293.576460697,107780.579552206,103322.982818852,106029.720586096,91020417816.32,4457.596733354,4.27408560011733,-0.00104517599862142
2024-12-15,101373.53296068,105047.541884203,101227.027792995,104298.695797922,51145914137.43,3820.51409120801,3.76874908038362,-0.016460580105683
2024-12-14,101451.43995018,102618.884575431,100634.057548161,101372.966078653,40422968793.07,1984.82702727,1.95643061177318,-0.0284524087023499
2024-12-13,100046.650538121,101888.808408951,99233.2780486758,101459.254401268,56894751583.19,2655.5303602752,2.65429211871851,0.000850834523392408
2024-12-12,101167.807004337,102524.910275346,99339.9499287061,100042.997915012,72073983532.97,3184.9603466399,3.14819549909129,-0.0140572106915222
2024-12-11,96656.0616181213,101913.362465715,95747.2288650111,101173.032645111,85391409935.84,6166.13360070391,6.37945877110708,0.0112321727798808
2024-12-10,97441.2344664559,98270.1527701471,94321.25879199,96675.4335399369,104823780633.61,3948.89397815711,4.05259026097059,-0.0454729235109372
2024-12-09,101237.061521334,101272.504213427,94355.9110419722,97432.7212603679,110676473908.41,6916.59317145481,6.83207618585141,0.00780277946994801
2024-12-08,99921.9167967171,101399.988708925,98771.5141679393,101236.013140353,44125751925.28,2628.4745409857,2.63052854193451,0.0382924531579558
2024-12-07,99916.7144638641,100563.379751039,99030.8864921902,99923.3366192646,44177510896.8,1532.4932588488,1.53377066797272,-0.0130512964537495
2024-12-06,97074.2248322286,102039.881795891,96514.8760817966,99920.7147303285,94534772657.92,5525.0057140944,5.69152699765891,-2.62393493191126e-05
2024-12-05,98741.5393815507,103900.472147234,91998.781701436,96593.5722722098,149218945579.65,11901.690445798,12.0533774542528,-0.0338648194379889
2024-12-04,95988.5287123714,99207.3250728128,94660.5232511768,98768.5275553455,77199817111.98,4546.80182163601,4.73681791212828,0.022266807616818
2024-12-03,95854.5974342939,96297.2000609749,93629.5598937809,96002.162144032,67067810961.23,2667.640167194,2.78300701124179,-0.0284082934483951
2024-12-02,97276.0101170567,98152.5982470177,94482.8633434321,95865.3016323752,72680784305.11,3669.7349035856,3.77249734972645,-0.00142661535389976
2024-12-01,96461.3368002386,97888.1272696056,95770.1844650506,97279.7929223558,36590695296.24,2117.942804555,2.19563907655669,0.0146471913451709
2024-11-30,97468.8124452958,97499.3424017154,96144.2198283204,96449.0558127732,31634227866.46,1355.122573395,1.39031402907013,-0.00857633963114779
2024-11-29,95653.9525935763,98693.1681672557,95407.8863720956,97461.5237129843,54968682476.36,3285.2817951601,3.43454891939377,0.0104427216246723
2024-11-28,95954.9448816703,96650.2037683052,94677.3542961871,95652.4651587091,52260008260.61,1972.84947211811,2.05601647163779,-0.018736203279003
2024-11-27,91978.1385818315,97361.1819357048,91778.6612119403,95962.5284193169,71133452438.22,5582.52072376449,6.06939954410777,0.00323631805053637
2024-11-26,93087.2799915931,94991.7499693653,90770.8150406524,91985.3168304103,91656519855.42,4220.9349287129,4.53438421349738,-0.0423288216620037
2024-11-25,98033.4427003163,98935.0318069042,92642.9148612771,93102.2952135852,80909462490,6292.1169456271,6.41833722484052,0.0120698725440764
2024-11-24,97778.0973586439,98647.1775807062,95788.0769955707,98013.8209078789,51712020622.89,2859.1005851355,2.92407058673733,0.0514096612127766
2024-11-23,99006.7422747472,99014.6778634921,97232.893115107,97777.279763055,44414644676.69,1781.78474838511,1.79966001046736,-0.00241626160838671
2024-11-22,98496.4294867186,99655.5010786335,97222.6670416634,98997.662080436,78473580550.87,2432.8340369701,2.46997180471212,0.0124039977159409
2024-11-21,94334.6432809324,99014.214912061,94132.6009666759,98504.7275898154,106024505581.86,4881.61394538509,5.17478391352734,-0.00499169164464242
2024-11-20,92341.8941573535,94902.0235761485,91619.4963973839,94339.4950270085,71730956426.31,3282.52717876459,3.55475400274014,-0.0432046177124779
2024-11-19,90536.8115264555,94002.8701076919,90426.9853808707,92343.7920549007,74521048294.81,3575.8847268212,3.94964729432326,-0.0213814426922614
2024-11-18,89843.7154789328,92596.7889194348,89393.5905739655,90542.6439962666,75535775084.26,3203.1983454693,3.56530039791198,-0.0196975383546327
2024-11-17,90558.4631117088,91433.04050285,88741.6658321694,89845.8512088281,46350159305.48,2691.3746706806,2.97197476436922,-0.00772550657652715
2024-11-16,91064.3662256104,91763.9478843873,90094.2253690597,90558.4752358199,44333192813.6,1669.72251532759,1.83356298905204,0.00790033972676518
2024-11-15,87284.1830981024,91868.744436111,87124.9008601843,91066.0069552759,78243109518.27,4743.8435759267,5.43494068174402,0.00558881748088425
2024-11-14,90574.8820553752,91765.221369439,86682.8158227338,87250.4312745932,87616705247.88,5082.40554670519,5.6112748163425,-0.0428020906881184
2024-11-13,87929.9667732448,93434.3553403447,86256.9319678433,90584.1666733787,123559027868.7,7177.42337250141,8.16265902955548,0.0374969329514041
2024-11-12,88705.5644865659,89956.882361506,85155.1115052484,87955.8098216397,133673285374.5,4801.7708562576,5.41315630428665,-0.0294449097616489
2024-11-11,80471.4131920498,89604.4978355824,80283.2476219227,88701.488084206,117966845037.02,9321.2502136597,11.5833062250491,0.00844213853704012
2024-11-10,76775.5438015685,81474.4238878783,76565.429933246,80474.185602194,82570594494.54,4908.9939546323,6.39395530342308,-0.0973402085244839
2024-11-09,76556.1911313233,76932.7639895921,75773.788516772,76778.8677516165,29009480361.15,1158.97547282011,1.51388862963678,-0.0470070144417623
2024-11-08,75902.832566501,77252.7476648638,75648.741198608,76545.4766431325,55176858002.62,1604.0064662558,2.1132366369206,-0.00304441267523181
2024-11-07,75637.0849735144,76943.1180221876,74480.4193106694,75904.8584618969,63467654989.4,2462.6987115182,3.2559408025581,-0.00840433642228255
2024-11-06,69358.5019894605,76460.1533724237,69322.0318962876,75639.0779464884,118592653963,7138.12147613609,10.2916315540102,-0.00350764001795056
2024-11-05,67811.1743325914,70522.7868214104,67458.8696770123,69359.5661661779,46046889204.13,3063.91714439809,4.51830715889182,-0.0866689760508503
2024-11-04,68742.1346678016,69433.1764178494,66803.649995796,67811.5091418451,41184819348.33,2629.5264220534,3.8252033265488,-0.0225721457449684
2024-11-03,69296.3820562098,69361.6580037475,67482.5254366951,68741.1154919735,34868307655.18,1879.13256705241,2.71173257721904,0.0136155670933427
2024-11-02,69486.0239046236,69867.3518537627,69033.7222580968,69289.276665623,18184612091.32,833.629595665901,1.19970829934109,0.00794265736471189
2024-11-01,70216.8969678825,71559.0165698806,68779.7003414485,69482.4698507967,49989795365.09,2779.3162284321,3.95818720058702,0.00278433203925665
2024-10-31,72335.0440826332,72662.3097987825,69590.5028708254,70215.1856325839,40627912076.23,3071.80692795711,4.24663725157612,0.0104901187983639
2024-10-30,72715.366485431,72905.2985200754,71411.7350339885,72339.5421808449,40646637831.37,1493.5634860869,2.05398605312145,0.0298062905996002
2024-10-29,69910.0453659464,73577.2096582116,69729.9178301829,72720.4935748749,58541874401.85,3847.29182802871,5.50320316327924,0.0052523393893118
2024-10-28,67922.6742726804,70212.2690406726,67535.1310128429,69907.7546738921,38799856657.22,2677.1380278297,3.94144968009083,-0.0394466545523642
2024-10-27,67023.4794186223,68221.3147408775,66847.223099558,67929.298795622,16721307878.1,1374.09164131949,2.05016458894509,-0.0287091419322998
2024-10-26,66628.7370038706,67317.9181596119,66360.5955044004,67014.6977283094,19588098156.32,957.322655211508,1.43680144373125,-0.0135554762824572
2024-10-25,68165.2973724389,68722.1594927425,65521.7934506881,66642.4107304263,41469984305.66,3200.3660420544,4.69500781984177,-0.00557079178149422
2024-10-24,66653.7041571813,68798.9619867211,66454.0995567515,68161.053337619,31414428647.2,2344.86242996959,3.51797767223858,0.0225321636678046
2024-10-23,67362.3744214737,67402.744623551,65188.0352924195,66432.1982471759,32263980353.23,2214.7093311315,3.28775425473348,-0.0256914839876607
2024-10-22,67360.7027255461,67801.5769977652,66581.3679788567,67361.4026645272,31808472565.82,1220.2090189085,1.81145529891532,0.0138903408107858
2024-10-21,69002.0001468977,69462.7367822244,66829.8534677336,67367.8525561409,37498611780.2,2632.8833144908,3.81566231252091,9.5745970066119e-05
2024-10-20,68364.1784603044,69359.0070607416,68105.7205055133,69001.7066212849,18975847518.28,1253.2865552283,1.83325037096149,0.0239632988413643
2024-10-19,68418.9766619904,68668.0058104846,68024.6382348537,68362.7331098485,14443497907.64,643.367575630895,0.940334987483542,-0.00930339935793256
2024-10-18,67419.1087252549,68969.7469240407,67177.818198958,68418.7890489052,36857165014.36,1791.92872508269,2.65789441445321,0.000819642029277645
2024-10-17,67617.0795713375,67912.2076398065,66647.391211274,67399.8334924398,32790898510.76,1264.81642853249,1.87055761140657,-0.0150049331279121
2024-10-16,67042.4618218177,68375.2929488011,66758.7255092654,67612.7207776042,38195189533.82,1616.56743953571,2.41125906717468,0.00315359505267665
2024-10-15,66050.3687270292,67881.6795865567,64809.1969471504,67041.1071653338,48863870878.62,3072.4826394063,4.6517267028503,-0.0084901714958221
2024-10-14,62848.3994880925,66482.4943857198,62442.1539998429,66046.1280687548,43706958055.79,4040.34038587689,6.42870847752041,-0.0149525629983582
2024-10-13,63192.9435754787,63272.6529630129,62035.6366902561,62851.3749169602,18177529689.88,1237.0162727568,1.95752279094151,-0.0495805970733105
2024-10-12,62444.6174061501,63448.7832440021,62443.2713529987,63193.0230702875,16744110885.86,1005.5118910034,1.61024589911951,0.00542108963960253
2024-10-11,60275.4608346571,63400.8698799473,60046.125828387,62445.0886070974,30327141594.18,3354.7440515603,5.56568793519932,-0.0119063123251326
2024-10-10,60581.9296868773,61236.7231707069,58895.2078078197,60274.4980637861,30452813570.16,2341.5153628872,3.86503925343665,-0.0353784916798752
2024-10-09,62131.7261033116,62508.8357368894,60314.6143862386,60582.1009695389,27670982363.46,2194.2213506508,3.53156348336804,0.00509038931149419
2024-10-08,62221.6451487376,63174.3062001171,61843.5636611283,62131.9678544148,28134475156.91,1330.7425389888,2.13871320150364,0.0252611508419509
2024-10-07,62819.1093330048,64443.7064117964,62152.5517077403,62236.6593684009,34253562610.48,2291.1547040561,3.64722570629052,0.00168356829293614
2024-10-06,62084.9865006411,62959.5685406335,61833.1500428486,62818.9544761374,14776233666.91,1126.4184977849,1.81431705356539,0.00931264576043134
2024-10-05,62067.6104970553,62371.0236788776,61689.5811648998,62089.9484591443,13305410748.72,681.442513977803,1.09790357405516,-0.0116727355259094
2024-10-04,60754.6251257523,62465.9907584451,60459.9398173621,62067.4774474519,29585472513.07,2006.050941083,3.30189008150539,-0.000361976124644059
2024-10-03,60632.4862350431,61469.0371479302,59878.8034256844,60759.4013268768,36106447278.67,1590.2337222458,2.62274206616108,-0.0213003145533506
2024-10-02,60836.3246300866,62357.6867279553,59996.9473420048,60632.7862737945,40762722397.63,2360.7393859505,3.88047667294975,-0.00208605020635666
2024-10-01,63335.603583719,64110.9819990323,60189.278696888,60837.009700736,50220923499.58,3921.7033021443,6.19194115196276,0.00336254157220317
2024-09-30,65634.6601298628,65635.052877058,62873.615868433,63329.4981294766,37112957474.81,2761.437008625,4.20728469251048,0.0401529098432611
2024-09-29,65888.8952714385,66069.3458132303,65450.0143671644,65635.3081461486,14788214574.54,619.331446065909,0.939963317816283,0.0357625592808777
2024-09-28,65792.1819476094,66255.5318744588,65458.034501538,65887.6487821282,15243637983.9,797.4973729208,1.21214610811335,0.00383721521321512
2024-09-27,65180.6651400747,66480.6947101072,64852.9910891431,65790.6616497344,32058813449.4,1627.7036209641,2.49721848874376,-0.00147309225967795
2024-09-26,63138.5484837603,65790.7954495908,62669.2684494504,65181.0206972443,36873129847.33,3121.52700014041,4.9439321541313,-0.00930957508674801
2024-09-25,64302.5912192468,64804.5031378147,62945.3765459511,63143.1459738721,25078377699.65,1859.12659186361,2.89121566738222,-0.0317640256973277
2024-09-24,63326.8412511456,64695.2154668874,62737.4179011372,64301.9672659429,29938335243.03,1957.7975657502,3.09157622118848,0.0181859186325379
2024-09-23,63643.1020803622,64733.5576683482,62628.0786641199,63329.802386615,31400285425.2,2105.4790042283,3.30825955273159,-0.0152341957434068
2024-09-22,63396.8035525073,63993.4231033969,62440.726268076,63648.7098902519,20183348802.13,1552.69683532089,2.44917211643786,0.0050230258402344
2024-09-21,63184.3412676027,63543.3601232398,62783.1053795212,63394.838742556,14408616220.03,760.2547437186,1.20323283976123,-0.00399660570487015
2024-09-20,62941.4275952191,64119.530359621,62364.6065332085,63192.975082876,35177164222.14,1754.9238264125,2.78818560916436,-0.00318930906044912
2024-09-19,61651.1553381713,63872.4407220416,61609.8670214546,62940.456765714,42710252572.5,2262.573700587,3.66996155737268,-0.00400399245187444
2024-09-18,60309.0018795135,61664.0673338615,59218.2524421004,61649.6787266514,40990702890.6,2445.8148917611,4.05547234332845,-0.0207211304206947
2024-09-17,58192.5093438557,61316.0913839546,57628.0717661941,60308.5375947655,38075570117.66,3688.0196177605,6.33761915295357,-0.0219943393198658
2024-09-16,59185.22685956,59205.5103578251,57501.3391727673,58192.5068714421,32032822113.39,1704.1711850578,2.87938608244522,-0.0357170804950755
